vacant_days,reserved_days,occupancy,rate_avg,photos_count,superhost,latitude,longitude,guests,bedrooms,beds,baths,min_nights,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,Hotel_Occupancy_Percentage,Average_Daily_Rate,Revenue_Per_Available_Room,is_winter,is_spring,is_summer,is_fall,num_public_holidays,num_major_events,non_resident_visitors,month,is_april,is_august,is_february,is_july,is_june,is_march,is_may,is_november,is_october,is_september,has_free_parking,has_gym,has_pool,listing_type_Entire condo,listing_type_Entire condominium,listing_type_Entire guest suite,listing_type_Entire guesthouse,listing_type_Entire home,listing_type_Entire house,listing_type_Entire loft,listing_type_Entire place,listing_type_Entire rental unit,listing_type_Entire townhouse,listing_type_Private room,listing_type_Private room in bungalow,listing_type_Private room in condo,listing_type_Private room in cottage,listing_type_Private room in guest suite,listing_type_Private room in guesthouse,listing_type_Private room in home,listing_type_Private room in loft,listing_type_Private room in rental unit,listing_type_Private room in townhouse,room_type_private_room,cancellation_policy_Flexible,cancellation_policy_Limited,cancellation_policy_Moderate,cancellation_policy_Strict,cancellation_policy_Super Strict 30 Days,avg_temp
30,0,0.0,112.9,28,1,43.6703,-79.3187,1,1,2,0.0,5,0,31,58,4.86,4.9,5.0,4.9,5.0,4.8,4.9,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.164999999999999
31,0,0.0,112.1,28,1,43.6703,-79.3187,1,1,2,0.0,5,0,31,58,4.86,4.9,5.0,4.9,5.0,4.8,4.9,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.11
1,27,0.964,113.0,17,1,43.6578,-79.4447,4,2,2,1.5,0,0,0,36,4.97,5.0,4.9,4.8,5.0,4.8,4.9,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.925
2,29,0.935,110.0,17,1,43.6578,-79.4447,4,2,2,1.5,0,0,0,36,4.97,5.0,4.9,4.8,5.0,4.8,4.9,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7699999999999998
5,25,0.833,113.8,17,1,43.6578,-79.4447,4,2,2,1.5,0,0,0,36,4.97,5.0,4.9,4.8,5.0,4.8,4.9,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.04
0,31,1.0,121.5,17,1,43.6578,-79.4447,4,2,2,1.5,0,0,0,36,4.97,5.0,4.9,4.8,5.0,4.8,4.9,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.889999999999999
0,30,1.0,197.8,17,1,43.6578,-79.4447,4,2,2,1.5,0,0,0,36,4.97,5.0,4.9,4.8,5.0,4.8,4.9,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.47
0,31,1.0,211.2,17,1,43.6578,-79.4447,4,2,2,1.5,0,0,0,36,4.97,5.0,4.9,4.8,5.0,4.8,4.9,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.215
1,30,0.968,179.3,17,1,43.6578,-79.4447,4,2,2,1.5,0,0,0,36,4.97,5.0,4.9,4.8,5.0,4.8,4.9,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.435000000000002
0,30,1.0,189.3,17,1,43.6578,-79.4447,4,2,2,1.5,0,0,0,36,4.97,5.0,4.9,4.8,5.0,4.8,4.9,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.47
0,31,1.0,172.5,17,1,43.6578,-79.4447,4,2,2,1.5,0,0,0,36,4.97,5.0,4.9,4.8,5.0,4.8,4.9,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.535
0,30,1.0,173.0,17,1,43.6578,-79.4447,4,2,2,1.5,0,0,0,36,4.97,5.0,4.9,4.8,5.0,4.8,4.9,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.164999999999999
1,30,0.968,178.7,17,1,43.6578,-79.4447,4,2,2,1.5,0,0,0,36,4.97,5.0,4.9,4.8,5.0,4.8,4.9,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.11
20,8,0.286,230.1,11,1,43.64,-79.3911,2,1,1,1.0,3,72,0,173,4.92,5.0,4.9,4.8,5.0,5.0,4.9,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.925
19,12,0.387,212.3,11,1,43.64,-79.3911,2,1,1,1.0,3,72,0,173,4.92,5.0,4.9,4.8,5.0,5.0,4.9,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7699999999999998
17,13,0.433,206.1,11,1,43.64,-79.3911,2,1,1,1.0,3,72,0,173,4.92,5.0,4.9,4.8,5.0,5.0,4.9,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04
18,13,0.419,246.6,11,1,43.64,-79.3911,2,1,1,1.0,3,72,0,173,4.92,5.0,4.9,4.8,5.0,5.0,4.9,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.889999999999999
19,11,0.367,264.2,11,1,43.64,-79.3911,2,1,1,1.0,3,72,0,173,4.92,5.0,4.9,4.8,5.0,5.0,4.9,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47
11,20,0.645,269.2,11,1,43.64,-79.3911,2,1,1,1.0,3,72,0,173,4.92,5.0,4.9,4.8,5.0,5.0,4.9,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.215
6,25,0.806,237.0,11,1,43.64,-79.3911,2,1,1,1.0,3,72,0,173,4.92,5.0,4.9,4.8,5.0,5.0,4.9,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.435000000000002
15,15,0.5,241.1,11,1,43.64,-79.3911,2,1,1,1.0,3,72,0,173,4.92,5.0,4.9,4.8,5.0,5.0,4.9,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47
18,13,0.419,207.5,11,1,43.64,-79.3911,2,1,1,1.0,3,72,0,173,4.92,5.0,4.9,4.8,5.0,5.0,4.9,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.535
26,4,0.133,186.1,11,1,43.64,-79.3911,2,1,1,1.0,3,72,0,173,4.92,5.0,4.9,4.8,5.0,5.0,4.9,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164999999999999
25,6,0.194,219.1,11,1,43.64,-79.3911,2,1,1,1.0,3,72,0,173,4.92,5.0,4.9,4.8,5.0,5.0,4.9,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11
8,20,0.714,210.5,31,1,43.6656,-79.4267,4,2,2,1.0,1,0,0,174,4.98,5.0,5.0,5.0,5.0,4.9,4.9,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.925
4,27,0.871,217.1,31,1,43.6656,-79.4267,4,2,2,1.0,1,0,0,174,4.98,5.0,5.0,5.0,5.0,4.9,4.9,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7699999999999998
0,30,1.0,231.7,31,1,43.6656,-79.4267,4,2,2,1.0,1,0,0,174,4.98,5.0,5.0,5.0,5.0,4.9,4.9,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04
0,31,1.0,256.4,31,1,43.6656,-79.4267,4,2,2,1.0,1,0,0,174,4.98,5.0,5.0,5.0,5.0,4.9,4.9,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.889999999999999
7,23,0.767,264.9,31,1,43.6656,-79.4267,4,2,2,1.0,1,0,0,174,4.98,5.0,5.0,5.0,5.0,4.9,4.9,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47
2,29,0.935,231.4,31,1,43.6656,-79.4267,4,2,2,1.0,1,0,0,174,4.98,5.0,5.0,5.0,5.0,4.9,4.9,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.215
8,23,0.742,237.0,31,1,43.6656,-79.4267,4,2,2,1.0,1,0,0,174,4.98,5.0,5.0,5.0,5.0,4.9,4.9,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.435000000000002
3,27,0.9,265.2,31,1,43.6656,-79.4267,4,2,2,1.0,1,0,0,174,4.98,5.0,5.0,5.0,5.0,4.9,4.9,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47
6,25,0.806,302.5,31,1,43.6656,-79.4267,4,2,2,1.0,1,0,0,174,4.98,5.0,5.0,5.0,5.0,4.9,4.9,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.535
7,23,0.767,244.0,31,1,43.6656,-79.4267,4,2,2,1.0,1,0,0,174,4.98,5.0,5.0,5.0,5.0,4.9,4.9,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164999999999999
5,26,0.839,244.7,31,1,43.6656,-79.4267,4,2,2,1.0,1,0,0,174,4.98,5.0,5.0,5.0,5.0,4.9,4.9,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11
15,13,0.464,75.1,14,1,43.6577,-79.3486,4,1,2,1.0,3,0,0,139,4.66,4.7,4.9,4.5,4.9,4.8,4.7,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.925
11,20,0.645,94.1,14,1,43.6577,-79.3486,4,1,2,1.0,3,0,0,139,4.66,4.7,4.9,4.5,4.9,4.8,4.7,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7699999999999998
17,13,0.433,95.3,14,1,43.6577,-79.3486,4,1,2,1.0,3,0,0,139,4.66,4.7,4.9,4.5,4.9,4.8,4.7,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.04
7,24,0.774,96.8,14,1,43.6577,-79.3486,4,1,2,1.0,3,0,0,139,4.66,4.7,4.9,4.5,4.9,4.8,4.7,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.889999999999999
0,30,1.0,100.3,14,1,43.6577,-79.3486,4,1,2,1.0,3,0,0,139,4.66,4.7,4.9,4.5,4.9,4.8,4.7,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.47
0,31,1.0,98.5,14,1,43.6577,-79.3486,4,1,2,1.0,3,0,0,139,4.66,4.7,4.9,4.5,4.9,4.8,4.7,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.215
1,30,0.968,100.3,14,1,43.6577,-79.3486,4,1,2,1.0,3,0,0,139,4.66,4.7,4.9,4.5,4.9,4.8,4.7,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.435000000000002
2,28,0.933,94.7,14,1,43.6577,-79.3486,4,1,2,1.0,3,0,0,139,4.66,4.7,4.9,4.5,4.9,4.8,4.7,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.47
13,18,0.581,96.6,14,1,43.6577,-79.3486,4,1,2,1.0,3,0,0,139,4.66,4.7,4.9,4.5,4.9,4.8,4.7,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.535
19,11,0.367,108.3,14,1,43.6577,-79.3486,4,1,2,1.0,3,0,0,139,4.66,4.7,4.9,4.5,4.9,4.8,4.7,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.164999999999999
21,10,0.323,104.2,14,1,43.6577,-79.3486,4,1,2,1.0,3,0,0,139,4.66,4.7,4.9,4.5,4.9,4.8,4.7,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.11
16,12,0.429,384.6,32,1,44.91,-79.3922,6,3,3,2.5,3,160,0,437,4.84,4.9,4.9,4.7,4.9,5.0,4.7,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.925
12,19,0.613,394.2,32,1,44.91,-79.3922,6,3,3,2.5,3,160,0,437,4.84,4.9,4.9,4.7,4.9,5.0,4.7,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7699999999999998
15,15,0.5,371.5,32,1,44.91,-79.3922,6,3,3,2.5,3,160,0,437,4.84,4.9,4.9,4.7,4.9,5.0,4.7,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.04
8,23,0.742,483.4,32,1,44.91,-79.3922,6,3,3,2.5,3,160,0,437,4.84,4.9,4.9,4.7,4.9,5.0,4.7,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.889999999999999
11,19,0.633,501.1,32,1,44.91,-79.3922,6,3,3,2.5,3,160,0,437,4.84,4.9,4.9,4.7,4.9,5.0,4.7,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.47
5,26,0.839,509.8,32,1,44.91,-79.3922,6,3,3,2.5,3,160,0,437,4.84,4.9,4.9,4.7,4.9,5.0,4.7,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.215
2,29,0.935,528.1,32,1,44.91,-79.3922,6,3,3,2.5,3,160,0,437,4.84,4.9,4.9,4.7,4.9,5.0,4.7,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.435000000000002
15,15,0.5,597.4,32,1,44.91,-79.3922,6,3,3,2.5,3,160,0,437,4.84,4.9,4.9,4.7,4.9,5.0,4.7,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.47
13,18,0.581,435.8,32,1,44.91,-79.3922,6,3,3,2.5,3,160,0,437,4.84,4.9,4.9,4.7,4.9,5.0,4.7,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.535
4,26,0.867,246.4,32,1,44.91,-79.3922,6,3,3,2.5,3,160,0,437,4.84,4.9,4.9,4.7,4.9,5.0,4.7,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.164999999999999
11,20,0.645,324.2,32,1,44.91,-79.3922,6,3,3,2.5,3,160,0,437,4.84,4.9,4.9,4.7,4.9,5.0,4.7,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.11
26,2,0.071,248.6,16,1,43.6439,-79.4101,5,3,3,2.0,3,87,0,179,4.93,4.9,5.0,4.9,5.0,5.0,4.9,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.925
14,17,0.548,255.5,16,1,43.6439,-79.4101,5,3,3,2.0,3,87,0,179,4.93,4.9,5.0,4.9,5.0,5.0,4.9,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7699999999999998
0,30,1.0,249.1,16,1,43.6439,-79.4101,5,3,3,2.0,3,87,0,179,4.93,4.9,5.0,4.9,5.0,5.0,4.9,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04
16,15,0.484,258.5,16,1,43.6439,-79.4101,5,3,3,2.0,3,87,0,179,4.93,4.9,5.0,4.9,5.0,5.0,4.9,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.889999999999999
1,29,0.967,270.3,16,1,43.6439,-79.4101,5,3,3,2.0,3,87,0,179,4.93,4.9,5.0,4.9,5.0,5.0,4.9,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47
0,31,1.0,271.4,16,1,43.6439,-79.4101,5,3,3,2.0,3,87,0,179,4.93,4.9,5.0,4.9,5.0,5.0,4.9,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.215
2,29,0.935,315.7,16,1,43.6439,-79.4101,5,3,3,2.0,3,87,0,179,4.93,4.9,5.0,4.9,5.0,5.0,4.9,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.435000000000002
0,30,1.0,292.7,16,1,43.6439,-79.4101,5,3,3,2.0,3,87,0,179,4.93,4.9,5.0,4.9,5.0,5.0,4.9,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47
17,14,0.452,262.5,16,1,43.6439,-79.4101,5,3,3,2.0,3,87,0,179,4.93,4.9,5.0,4.9,5.0,5.0,4.9,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.535
30,0,0.0,276.3,16,1,43.6439,-79.4101,5,3,3,2.0,3,87,0,179,4.93,4.9,5.0,4.9,5.0,5.0,4.9,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164999999999999
31,0,0.0,275.3,16,1,43.6439,-79.4101,5,3,3,2.0,3,87,0,179,4.93,4.9,5.0,4.9,5.0,5.0,4.9,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11
0,28,1.0,43.7,16,0,43.6448,-79.4091,1,1,0,0.0,90,0,0,18,4.75,4.9,4.6,4.8,4.9,4.9,4.5,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-3.925
31,0,0.0,44.8,16,0,43.6448,-79.4091,1,1,0,0.0,90,0,0,18,4.75,4.9,4.6,4.8,4.9,4.9,4.5,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.7699999999999998
1,29,0.967,45.6,16,0,43.6448,-79.4091,1,1,0,0.0,90,0,0,18,4.75,4.9,4.6,4.8,4.9,4.9,4.5,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,7.04
